Feature,Importance_High,Importance_Medium,Importance_Low
Coding Interviewer -> HR-pro and Senior Partner,-0.0009477478750168071,0.019862299063023302,-0.026103915116888744
HR-dummy -> HR-dummy,0.0009139971641320901,-0.04228311615979955,-0.01832150721878471
ML Interview -> Behavioral Interview,-0.0008965152893276997,-0.036066848620414683,0.00790032994550233
Background Check -> Extensive Background Check,-0.0008623632067616329,0.02275707370017944,-0.018925139790946344
Screening Interview -> Background Check,0.0008363053737637336,-0.0033516858965159323,0.009624518311885964
Senior Partner -> HR-dummy,-0.0008197572012038693,-0.008613072081585389,-0.014285706781706237
case:religious,-0.0006557822502952757,0.007663605778919809,-0.002883422393719355
case:gender,0.0005892243165772904,-0.0010570901606754,0.0018600969778365302
HR-dummy -> HR-pro and Senior Partner,-0.0004536216846951446,0.05127982237859887,-0.0794146803244892
Background Check -> Coding Interview,0.0004526890690970023,-0.025337531845830753,0.0017852704158687939
HR-dummy -> Senior Partner,-0.00035700089411372165,0.013724015135180984,0.007251397197737694
Coding Interview -> Backend Interview,0.00028107944767905176,0.05102770734810006,-0.004828785709391313
Backend Interview -> Application Rejected,-0.00027078486592913996,0.024447900178034325,-0.015162336202842954
Telephonic Screening -> Background Check,0.00026964375398210084,0.006482333376203998,-0.03816674606918785
Telephonic Screening -> Screening Interview,0.00023166822679363143,0.005722694919859736,-0.001243648120763484
ML Interview -> Application Rejected,-0.0001991718336365857,0.017894360581824018,-0.04070645477186932
Background Check -> Screening Interview,0.00017805821144349637,0.011562699816549834,0.006653017686005061
case:age,0.00014204651988424557,-0.040066088110062494,-0.07647647882850096
Application Rejected -> Behavioral Interview,-0.00012729677592180312,-0.03459060978445251,-0.041215098610934545
Application Rejected -> Make Job Offer,8.556984690269251e-05,-0.04000926955330279,0.0639937517623342
Backend Interview -> Frontend Interview,4.034404772126068e-05,-0.008361798930073504,-0.01797413531548491
Hand In Job Application -> Telephonic Screening,0.0,0.0,0.0
