Feature,Importance_High,Importance_Medium,Importance_Low
HR-dummy -> Coding Interviewer,-0.0028011050539269236,-0.005553180511515371,-0.0007815229114356642
Backend Interview -> Frontend Interview,0.0027492310508276637,-0.014726639659515098,-0.0005265725334529844
Senior Partner -> deepResearch Inc.,0.002544341287066103,0.004133429725886121,0.0022861754983289754
HR-dummy -> deepResearch Inc.,-0.002490311163817024,-0.005622095733929125,0.00359590785477855
Background Check -> Extensive Background Check,-0.002480647369729276,-0.00332299879121956,0.0036119184701702742
Coding Interviewer -> HR-pro and Senior Partner,0.0024369128847748834,-0.33992377190691403,-0.12443928494645581
Senior Partner -> Coding Interviewer,-0.002407641183280158,0.0074745958924125125,0.008545908787817936
case:gender,0.0024010028448896424,0.0014145191622665428,0.002449838515333767
HR-pro -> HR-dummy,0.001901014066054827,0.0012866129034871823,0.0050728705230508484
ML Interview -> Frontend Interview,0.0018903379235201423,-0.01644116663490979,-0.00468159092576294
Frontend Interview -> Application Rejected,-0.0017732094581188363,0.004745953152401179,0.002929837478736758
Front Desk -> HR-dummy,0.0015744949130105771,0.002149826709586423,-0.006991167517712274
HR-dummy -> Senior Partner,0.0015520294699726627,0.003956337080884446,0.0038352594195666416
Background Check -> Screening Interview,0.0013665978360022752,-0.005839993065418225,-0.0011098561980567895
case:age,0.0013566003618877842,-0.001955730662117132,0.00014066557233515377
HR-dummy -> HR-dummy,-0.0010146850069546786,0.005018102458357737,0.00650941396056084
Screening Interview -> Background Check,0.0009664126617723271,0.0016100490046371124,0.0028717353375106803
Telephonic Screening -> Screening Interview,0.0008077065961849718,0.0016937461451121314,0.001121091236678303
HR-pro -> Senior Partner,-0.000788698861610897,0.005827307403868026,0.0009343382633791563
Telephonic Screening -> Background Check,0.0006447095715345442,-0.0014121230935949182,0.00032004820707521263
Online System -> HR-dummy,-0.00022048808646607927,0.0018940840516340513,0.00014686383569277576
HR-pro -> HR-pro,0.0001327533357730726,0.0051787553107736795,-0.006383029527627805
case:religious,0.00012532409983691592,0.003862442564957979,-0.0026906349035962377
case:german speaking,-0.00011216271442696041,3.952261405504136e-06,-0.0013073217309022167
Senior Partner -> HR-dummy,-2.8670868559994887e-05,0.001968571866822802,-0.0026463256974135277
Hand In Job Application -> Telephonic Screening,0.0,0.0,0.0
