Feature,Importance_High,Importance_Medium,Importance_Low
HR-pro -> HR-dummy,0.0010088203929938973,0.00020039577024482977,-0.0007061488284850526
Senior Partner -> HR-dummy,0.000993112628338846,0.00031049865513000106,-0.0014746774011372712
Telephonic Screening -> Background Check,-0.0009348640074105616,-0.0008963216628395249,-0.0009344603095065015
HR-pro -> deepResearch Inc.,-0.0008306216312382724,0.001226030055318409,0.0015129732988731904
case:protected,-0.0007793614128568802,-0.001789703975923217,0.00025939275904086017
HR-dummy -> HR-pro,-0.0006418830687152309,-0.0008897905108224316,-0.0002718487384298335
Coding Interviewer -> HR-pro and Senior Partner,-0.0006409920267713365,-0.17364967132149925,-0.048405000990741756
HR-dummy -> Senior Partner,-0.000611741486924061,-0.0005957081952264742,-9.209689169033022e-05
case:age,-0.0006015164976538291,-0.0006877302529461976,-0.0006670600666137258
case:religious,-0.0005916001901522109,0.0002680776311940074,0.0006111263229277663
HR-dummy -> deepResearch Inc.,-0.0005518245808561406,0.0006983672294634457,3.364374647026042e-05
Online System -> HR-pro,0.0005057040554719501,0.0002370771388253163,0.00033659465088583417
case:german speaking,-0.00044975541181097397,0.0004614836926273598,0.00020314537166627998
case:yearsOfEducation,0.0004064308285050885,0.00014858701478110363,-0.0001312301469083257
Background Check -> Extensive Background Check,0.00034221135562376344,-0.00030896812609361744,0.0006461046229768238
HR-pro -> Senior Partner,0.0003333969261881963,0.0007010145139078334,-0.00015972145146343053
Front Desk -> HR-dummy,-0.0003147596420232268,0.0001563404404436338,-0.0011007476475923996
Screening Interview -> Background Check,-0.000272445065469381,-0.0010099526934140243,0.000726672609785839
case:gender,-0.00024211026209979315,0.00026403995665703737,-0.0002755544901452354
Senior Partner -> deepResearch Inc.,-0.00023329231768702248,-0.0005844449639726481,-0.0006413746672186653
Background Check -> Screening Interview,0.00020832534530336528,-0.0004049229476971424,0.0008060947099370726
case:citizen,0.00020313496439482262,0.00023075340669901357,-0.0004032030099430717
HR-dummy -> HR-dummy,-0.00010592283026357541,9.640684627347217e-05,-0.0010515115201151254
Telephonic Screening -> Screening Interview,3.8408995199038334e-05,0.0011055467615528904,-0.0001303122926044745
Front Desk -> HR-pro,-2.6324068672875333e-05,0.0006288521101115203,0.0009723102626368222
Online System -> HR-dummy,2.5890289421854122e-05,0.0007857325746125013,-0.00034829737666541665
Senior Partner -> HR-pro,3.5169941176303493e-06,0.00037650213508068776,-0.00032672129356390743
Hand In Job Application -> Telephonic Screening,0.0,0.0,0.0
