Feature,Importance_High,Importance_Medium,Importance_Low
Application Rejected -> Application Rejected,-0.013854888679261,-0.0029698154181700058,-0.009330576972369381
Backend Interview -> ML Interview,-0.010785203739455294,-0.002113800718733072,-0.000749911273005186
case:protected,0.010701865838123287,0.008318544878445504,0.0008640006709115643
ML Interview -> Backend Interview,0.009946074885896578,0.009964785835228548,-0.01275370890573864
Application Rejected -> Make Job Offer,0.008706640166824342,-0.01397301193378316,-0.021068413620412993
HR-pro and Senior Partner -> HR-dummy,-0.008593265426077827,-0.016519000171966006,-0.07451415084835963
HR-dummy -> deepResearch Inc.,-0.00737202297515546,-0.0028242107392690815,-0.0013833339372176213
HR-dummy -> HR-dummy,0.006935261879842265,0.0059649056491028075,0.004507400088503851
Backend Interview -> Application Rejected,0.006427860832002488,0.008396299436146972,-0.0066454529590991756
Background Check -> Extensive Background Check,0.006130674763943744,-0.0022762961884230963,-0.0021607748368076382
Senior Partner -> HR-dummy,0.00586098456823725,-0.0030591820934054276,-0.007438919654120436
ML Interview -> Application Rejected,0.005481530439039,-0.0014005010648779005,0.0015942596919895076
Senior Partner -> Senior Partner,0.004893502629619045,0.01725466772637375,0.0002711573198360643
case:citizen,-0.004348805566948799,0.0059896900080474635,0.0038703539350727575
Front Desk -> HR-dummy,-0.004048900868974327,7.546890796284508e-05,-0.004113921322836654
Frontend Interview -> Application Rejected,0.0038951607614065797,-0.0014723959582019178,-0.014146516949505892
case:gender,0.003811876303164514,0.0018534972177570996,0.00022642138352787085
HR-dummy -> HR-pro,-0.003798434647134024,0.00014843094100925515,-0.002055567595175735
HR-pro -> Senior Partner,-0.0034862037435151533,0.0035841461280148256,0.002166067314848412
HR-pro -> HR-pro,-0.0033684408739028194,0.0018143051165273663,0.0039000529329079507
Telephonic Screening -> Background Check,-0.0031999009493527616,-0.0017035334078259405,-0.0026114673521843617
HR-pro -> Coding Interviewer,-0.003147187855065215,-0.00032314963514965526,-0.02321379578206082
Screening Interview -> Extensive Background Check,-0.003072179782083627,-0.005347216015541988,0.002492248607012909
Online System -> HR-pro,0.002707831448898335,0.0024313501079025342,-0.0005490013326066993
Front Desk -> HR-pro,-0.002569893588609918,0.0024251828115163117,-0.0007459214440723479
Coding Interviewer -> HR-pro and Senior Partner,-0.002531340815448646,-0.4376689814030309,-0.09800713732900049
Telephonic Screening -> Screening Interview,0.001938374079114729,0.0007568495353441477,0.0011205419796834096
case:religious,-0.0016303761240323736,0.0009025100048381561,0.00168897927561273
Screening Interview -> Background Check,0.001401635085470184,0.0015020231642757067,0.0014803887200687902
Background Check -> Screening Interview,-0.0013229607062632699,-0.006473088382399799,-0.000589628089277507
Online System -> HR-dummy,0.0012894215471643358,0.002913369071607312,0.0003440558243547697
HR-pro -> HR-dummy,-0.0011862933277435284,0.0010603777104626557,0.0002509840590411975
Senior Partner -> deepResearch Inc.,0.0010941560305900585,0.001437061815933914,-0.0027439326808089493
case:age,-0.0010780297892462932,0.0011138855650142713,-0.0011198915994577437
HR-pro -> deepResearch Inc.,0.0009686934312817252,0.0009273798903548843,0.001412485614560748
case:yearsOfEducation,0.0007867726026196306,0.0016346669566469497,-6.216032696098363e-05
HR-dummy -> Senior Partner,0.0007293679329945748,0.00017680901528314071,0.0011319518470435392
case:german speaking,-0.0004028069989660592,-0.002011432904561968,-0.0012312926959029155
Senior Partner -> HR-pro,0.0003530038878856169,0.0003868484404234877,-0.0036290922924074086
Hand In Job Application -> Telephonic Screening,0.0,0.0,0.0
