Feature,Importance_High,Importance_Medium,Importance_Low
Real Estate Agent 2 -> Real Estate Agent 3,-0.0011571390935967627,-0.002208881853017505,-0.002282170445807586
Hotline -> Real Estate Agent 5,-0.0010696343825631778,0.0013178604689917102,-0.0025674957962460417
Hotline -> Real Estate Agent 2,0.0010356649549631424,0.000926829139256247,-0.0005034877470307035
Real Estate Agent 1 -> Real Estate Agent 2,-0.0010053729792363513,-0.0024205062411019303,-0.00023294334128554062
yearsOfEducation_Higher Education,0.0009420107327066041,-0.013202799223904795,-0.002693377779483177
Hotline -> Real Estate Agent 4,0.0009345753194713389,0.0032023110454334294,-0.0023781199736779084
case:german speaking,-0.0009204063335624794,-0.00029925357567200494,0.0001296965874069915
Real Estate Agent 3 -> Lawyer 1,-0.0008880228711212015,0.0006985239126997963,0.0009386630147434282
age_Retired,-0.0008867937480887203,0.0028051469975087706,0.003983297743686583
Real Estate Agent 4 -> Real Estate Agent 2,0.0007783476640428556,0.00047096888218008733,0.00030019822168223583
yearsOfEducation_Secondary Education,-0.00054242935365659,0.0017624789057767726,0.00048430908451777986
age_Pre-Retirement,-0.0005072801355320927,-0.0006016327997866516,5.9998201863560024e-05
Real Estate Agent 3 -> Real Estate Agent 1,-0.0003862514452076145,-0.00462732126990009,0.008106959303133146
case:citizen,0.00036932976583726947,0.0011737383500679806,0.0005884607367378826
age_Middle-Aged Adult,-0.000344952220830689,-0.0012994101734883927,-0.0017764725981869681
case:married,0.0003422879068207059,0.002799425854872662,-0.0002267772266919601
Real Estate Agent 3 -> Lawyer 3,0.0003176797415334161,0.0033413310703144994,0.0026985537054520546
yearsOfEducation_Elementary Education,-0.0003078776364460799,-9.959788317582593e-05,0.0017042798600049249
Real Estate Agent 5 -> Lawyer 2,-0.0002907296532109671,-0.009377313677614013,0.0015556132340958854
Real Estate Agent 1 -> Real Estate Agent 1,0.000252649061673353,-0.00041602708907697027,0.00398216321028263
Real Estate Agent 5 -> Real Estate Agent 4,-0.0002409695502464431,3.558072785055221e-05,-0.0009718772850226999
Set Appointment -> View The Property,0.0,0.0,0.0
View The Property -> Hand In The Paperwork,0.0,0.0,0.0
Hand In The Paperwork -> Check Paperwork,0.0,0.0,0.0
Check Paperwork -> Screen Prospective Tenant,0.0,0.0,0.0
Apply for Viewing Appointment -> Set Appointment,0.0,0.0,0.0
