Feature,Importance_High,Importance_Medium,Importance_Low
Real Estate Agent 3 -> Real Estate Agent 4,-0.0008605879196746227,-0.007277285658915391,0.019322174291679838
Real Estate Agent 3 -> Real Estate Agent 1,-0.0008497090790199862,0.001677195961056762,0.005115915383272577
Real Estate Agent 3 -> Lawyer 3,-0.0007600648517519923,-0.008626614367731725,-0.003502513268393489
case:married,-0.0006841355961091225,0.0028782040202351834,0.00022433343756434186
Hotline -> Real Estate Agent 5,0.0006543859554634201,0.008190023498861634,-0.0008927806145879967
Lawyer 2 -> Real Estate Agent 4,0.0005776940301063217,-0.0034300272591689723,0.006913373136226778
case:citizen,-0.00045925879562690294,0.000139191160279384,0.00023576676597248766
yearsOfEducation_Secondary Education,0.0003417470253752143,-0.028981935397581437,-0.00019928696094892033
Lawyer 2 -> Real Estate Agent 1,-0.0002994728845934898,-0.011857099385867414,-0.006379189895624253
Hotline -> Hotline,0.0002024947140882224,-0.0004407148143549292,0.014196672828071017
Hotline -> Real Estate Agent 1,0.00016150348206559522,0.014628030848477741,0.002443317411420436
Lawyer 1 -> Real Estate Agent 2,-6.251238149981751e-05,-0.01531408744096192,-0.0033575070669824352
Real Estate Agent 4 -> Real Estate Agent 2,-6.150165574626171e-05,0.013733884946404604,0.005853027950144411
Set Appointment -> View The Property,0.0,0.0,0.0
View The Property -> Hand In The Paperwork,0.0,0.0,0.0
Hand In The Paperwork -> Check Paperwork,0.0,0.0,0.0
Check Paperwork -> Screen Prospective Tenant,0.0,0.0,0.0
Apply for Viewing Appointment -> Set Appointment,0.0,0.0,0.0
