Feature,Importance_High,Importance_Medium,Importance_Low
Real Estate Agent 2 -> Lawyer 1,0.012363231582678772,-0.0006967958960661236,-0.10279830769417472
Real Estate Agent 1 -> Real Estate Agent 1,0.011206595923830479,-0.009955067963417627,0.09073333567622788
Real Estate Agent 2 -> Hotline,0.010586819970199729,0.0035220852223603965,0.06856682737486346
Real Estate Agent 2 -> Real Estate Agent 2,0.010067486469308204,0.020625783532675353,-0.038583212742346246
Real Estate Agent 4 -> Lawyer 3,0.008536150216208224,-0.07397180552008557,-0.027522710359613435
case:citizen,-0.008098654001237882,-0.0027820655013486486,-0.0014791808977693353
Real Estate Agent 4 -> Lawyer 1,0.006674900253100284,0.06561647876656077,-0.00015225531792742892
Real Estate Agent 3 -> Real Estate Agent 2,0.005971760847127617,-0.04048720405633864,-0.05445018481372623
case:german speaking,-0.0047591426021622,0.00916585496855769,-0.012685780625650487
Real Estate Agent 1 -> Real Estate Agent 4,-0.004152332077170872,0.0091383637645223,0.028070239403227393
age_Pre-Retirement,-0.0035459643458181332,-0.0048637838166514635,0.007297404546320228
Lawyer 2 -> Real Estate Agent 1,0.0034221979774985713,-0.00660100285504703,-0.00892419520131145
Real Estate Agent 2 -> Real Estate Agent 1,0.003206864679292836,-0.00480733336547985,-0.026474149034747613
Screen Prospective Tenant -> Extensive Screening,0.0027316546316894083,-0.014603909963788197,-0.003979736194996196
Lawyer 2 -> Real Estate Agent 3,0.002687097882196264,-0.08380803478509295,-0.05114993689015658
Real Estate Agent 2 -> Real Estate Agent 5,-0.0026084961638049723,0.011856794460672197,0.00035849891139944025
Real Estate Agent 4 -> Hotline,0.0024042340668195216,-0.14665633763244426,0.07071506523337626
Real Estate Agent 1 -> Lawyer 2,-0.0023625416708822327,0.022124281472441797,-0.033555183008086874
yearsOfEducation_Higher Education,-0.0019051276261253063,-0.001885914468044373,-0.047135909974132695
age_Middle-Aged Adult,0.0018389219827609417,-0.004069385879268564,-0.024449305692059102
yearsOfEducation_Secondary Education,-0.00178466127859415,0.00045595204064447696,0.00138704725219551
Real Estate Agent 4 -> Real Estate Agent 1,-0.0012509163539176148,-0.01455610293126976,0.05380524866956815
Real Estate Agent 5 -> Real Estate Agent 2,0.0012139086122169112,-0.0012469791514158567,-0.002791123081433588
case:married,1.3693717772116782e-05,0.048172656206062814,0.0014174393984310231
Set Appointment -> View The Property,0.0,0.0,0.0
View The Property -> Hand In The Paperwork,0.0,0.0,0.0
Hand In The Paperwork -> Check Paperwork,0.0,0.0,0.0
Check Paperwork -> Screen Prospective Tenant,0.0,0.0,0.0
Apply for Viewing Appointment -> Set Appointment,0.0,0.0,0.0
