Feature,Importance_High,Importance_Medium,Importance_Low
Real Estate Agent 5 -> Real Estate Agent 1,0.0004146038530134694,-3.392016028443655e-05,-0.009321016915527357
Real Estate Agent 1 -> Lawyer 2,0.0004078379975877569,-0.0038292583036070886,0.0018902367865629612
Real Estate Agent 2 -> Real Estate Agent 5,-0.0004028884106580761,0.021385614153023126,0.005145120997030775
yearsOfEducation_Elementary Education,0.000391917916752374,-0.03376684931554819,0.006865902610956043
case:married,0.00038287059045327666,0.07017318568006002,-0.0018447475547975199
Screen Prospective Tenant -> Extensive Screening,0.000374180884311985,-0.01989049209212293,0.0012699927468416156
Real Estate Agent 5 -> Lawyer 2,0.0003591227540367209,-0.10083855635898883,0.03717996532851194
Real Estate Agent 3 -> Lawyer 3,-0.0003296448844825422,0.08497428057925983,-0.010281644578512212
Real Estate Agent 4 -> Real Estate Agent 1,0.000326917106495563,-0.03254390610276002,0.027497293335038996
Real Estate Agent 2 -> Lawyer 3,0.0003001548776323694,-0.0024161495221213013,-0.006809077735312879
case:citizen,0.0002789568566696157,-0.001953379974739427,0.00023992951203453635
age_Young Adult,0.00026890541931390435,-0.0387094624294257,0.005819950895847933
Hotline -> Real Estate Agent 2,0.00022877905646303707,0.006134156474786745,-0.0030374369555881994
Real Estate Agent 5 -> Real Estate Agent 2,0.00022872812402473624,-0.003226365427053108,0.0031497317465436015
Real Estate Agent 3 -> Real Estate Agent 4,-0.00022510823733488993,-0.19350915663474977,0.03153689533050147
Real Estate Agent 4 -> Real Estate Agent 2,0.00019396424065519746,0.07712740470569496,0.008710725755442775
Real Estate Agent 3 -> Real Estate Agent 1,0.00018920738390964704,-0.08118176792006307,0.011217331780883914
Lawyer 1 -> Real Estate Agent 2,-0.00018691730227428065,-0.09865755104180338,0.012763482708717352
Real Estate Agent 5 -> Lawyer 1,-0.00018042882326992928,0.0032315255531746795,0.003456145100187542
Real Estate Agent 3 -> Real Estate Agent 3,-0.00017762635858471412,-0.044707722900781524,-0.012835364102975994
Real Estate Agent 2 -> Real Estate Agent 2,0.00017384832402031868,0.020213890754558473,-0.0075554375708957065
Real Estate Agent 1 -> Real Estate Agent 2,0.0001511814405981033,-0.018319026202269786,-0.006335332079822636
age_Pre-Retirement,0.00015097906151048825,-0.006422075955820549,0.0035206111847658427
Real Estate Agent 2 -> Lawyer 2,-0.00014389066507927307,-0.06754022112261024,0.007926702127893991
Real Estate Agent 1 -> Real Estate Agent 1,0.00014336070535854494,-0.01758092426015182,0.024187180598325454
yearsOfEducation_Secondary Education,-0.00014107399068900267,-0.0009889404324871373,0.0008869563431796806
Real Estate Agent 4 -> Lawyer 3,0.00012722824623652873,-0.09531900885980175,0.00204325923935205
Lawyer 3 -> Real Estate Agent 2,-0.00011645409178103719,0.01841293459177793,-0.0009962446835971267
age_Middle-Aged Adult,9.357700261954011e-05,-0.014238021480013427,-0.0023981657955873216
Lawyer 2 -> Real Estate Agent 1,-6.46693892962842e-05,-0.0016018266540397449,-0.0030176016191117054
Hotline -> Real Estate Agent 4,4.7648756165484356e-05,0.05057726245074077,0.045859717877852466
yearsOfEducation_Higher Education,-4.69894417600424e-05,-0.0025993476507240416,-0.016789054090872
Real Estate Agent 3 -> Real Estate Agent 5,-4.6260968631258306e-05,0.0031209097891792457,-0.005406669628585688
Lawyer 1 -> Real Estate Agent 3,3.730687824006952e-05,-0.014457782458127896,-0.00276266281238225
Lawyer 2 -> Real Estate Agent 5,-3.3708940407271406e-05,-0.04441419018392504,0.0012481647807343033
Real Estate Agent 1 -> Lawyer 1,-3.3252531177989925e-05,-0.018859542538008804,0.0067818610464045245
Hotline -> Real Estate Agent 5,-2.762031946890283e-05,-0.0008278071240216051,-0.009417338832474085
Lawyer 1 -> Real Estate Agent 5,-2.329376180950695e-05,0.028138758200430308,-0.03762865762056533
Real Estate Agent 4 -> Lawyer 1,-1.609383772370299e-05,0.07701191464806403,0.009802291853743966
Real Estate Agent 1 -> Real Estate Agent 5,-9.35148777138756e-06,-0.000583210535409253,-0.002981807498565628
Set Appointment -> View The Property,0.0,0.0,0.0
View The Property -> Hand In The Paperwork,0.0,0.0,0.0
Hand In The Paperwork -> Check Paperwork,0.0,0.0,0.0
Check Paperwork -> Screen Prospective Tenant,0.0,0.0,0.0
Apply for Viewing Appointment -> Set Appointment,0.0,0.0,0.0
