Feature,Importance_High,Importance_Medium,Importance_Low
Resource 2 -> Resource 5,-0.01573888427244409,0.06856894466413335,0.006185696507660546
Resource 5 -> Resource 5,-0.015248608825373053,-0.059066058530843436,-0.031033566185331103
Resource 1 -> Resource 3,-0.014593115687285347,0.04008170034482025,-0.36420720338609874
Loan Officer 2 -> Loan Officer 1,-0.013412232527149997,-0.18533590860215848,-0.0018720942911674868
Loan Officer 2 -> Loan Officer 4,0.013153329243269762,-0.09359690500584941,-0.03129671457813549
Resource 1 -> Resource 1,0.01251998590544629,0.01757256580086638,0.006492898474862507
Request Co-Signer On Loan -> Make Visit to Assess Colatteral,0.012467339959388805,0.04947934596905698,-0.013263364194399921
Resource 3 -> Resource 3,-0.012354409531744132,0.028675660494934852,-0.007270276297706266
Resource 5 -> Online System,-0.0123517248333227,-0.0006490809366749122,0.0001354211897107287
Make Visit to Assess Colatteral -> Request Co-Signer On Loan,-0.011716033971077051,-0.10692800391621224,0.1452726814320004
Resource 2 -> Resource 3,-0.010797050804079666,-0.0267609872833889,0.02608683731610511
Resource 1 -> Resource 2,-0.010488511553601759,-0.07065061358739042,0.01346559338601493
Verify Borrowers Information -> Request Co-Signer On Loan,0.009430120513408528,-0.016214703260656056,-0.04288672063721029
Resource 2 -> Hotline,0.008979047411410836,0.015031329476480285,-0.19817004503446206
Loan Officer 4 -> Loan Officer 5,-0.007895910469367362,-0.15313676670276102,-0.23944580580417055
Loan Officer 4 -> Loan Officer 2,0.00782564942849648,-0.17887581738040376,-0.15557945552002642
case:age,0.007646334086367892,0.01722058027366013,0.011159378647275009
case:gender,-0.007621374860917735,0.00743823457241217,-0.003060711296121726
Loan Officer 1 -> Loan Officer 5,0.007015442009271622,-0.08585463570438435,-0.003439470905117213
Resource 1 -> Online System,0.006708370246084413,0.05929580056844386,0.002282699571470212
CreditScore_Medium,0.006451279465017845,0.005773726201599131,-0.000211387235814635
Loan Officer 3 -> Loan Officer 2,0.0061234450744518925,-0.09906380372792703,-0.006453817308337995
Resource 1 -> Resource 5,0.005688361224064792,-0.17411793536954168,0.04977286315009671
Resource 2 -> Online System,0.0056459979152358505,-0.028631545692648013,0.006719363219499727
Online System -> Loan Officer 1,-0.005536533423410178,-0.00689027382854244,0.018193122249699063
CreditScore_Excellent,-0.005455114994079219,-0.0599505754675765,-0.006251801018037078
Hotline -> Resource 2,0.005136410528669237,0.01242931770098167,-0.07034685149350103
Loan Officer 2 -> Loan Officer 3,0.004999807125376508,-0.060402957497082244,-0.08435331185651895
CreditScore_High,0.004848310036500459,0.0004757643220435712,-0.0014445933068917677
Hotline -> Hotline,-0.004683993006063513,0.1287572257668605,-0.041805865922491275
Resource 4 -> Resource 5,0.0044762498967952785,0.06275071245841882,0.05650552655536868
case:yearsOfEducation,0.004174236094592428,-0.007964512376568283,-0.0041452895543557045
Request Co-Signer On Loan -> Submit File to Underwriter,0.004150917770579009,-0.07291560536657235,-0.021242506615317472
Online System -> Loan Officer 3,0.004074058500117572,0.021791387903061257,-0.020323564301830698
Resource 5 -> Resource 2,-0.004067338474998424,-0.00432685596230048,-0.023597048436221506
Loan Officer 3 -> Loan Officer 1,-0.003628456417514385,0.011126248611557464,0.035699969078373014
Online System -> Loan Officer 5,0.003482296932132855,0.04644689925758806,-0.010865319744276857
Loan Officer 5 -> Loan Officer 4,0.0029180087503022497,-0.014657616717515929,-0.09449615023188382
Online System -> Loan Officer 4,0.002783038482025332,-0.01261967281579623,-0.009588907515906084
Resource 3 -> Resource 1,0.0025885124336471744,0.026399007453278,0.01481144122136894
Make Visit to Assess Colatteral -> Submit File to Underwriter,-0.002512809744641454,-0.0347297352805129,-0.4133529166556034
Online System -> Loan Officer 2,0.0024627207587143646,0.0021303349377377956,0.017942511717770865
case:CreditScore,0.0023851421737727556,0.012806580229825107,-0.004959683172927663
Loan Officer 5 -> Loan Officer 1,0.0022967345891695416,0.05211996877740421,-0.3032044205093348
Hotline -> Online System,0.00217470287202868,0.00850633462324479,-0.005138223131450434
Resource 3 -> Resource 2,-0.0014937496449834037,-0.0007467358449418122,0.003288865807816457
Resource 2 -> Resource 4,0.001004117845599881,0.023394289398884556,-0.02637036988251635
Resource 3 -> Resource 4,0.0009869285298221278,0.027242666761878587,0.09445851237850039
case:german speaking,0.00044783057665053903,0.003226567094331229,0.00369012507294805
Loan Officer 5 -> Loan Officer 3,-0.00030552175990258693,0.0016034317062765923,-0.05004135461126615
case:citizen,-6.029401346066693e-05,0.0032731042461754747,0.003133352699713897
Set Appointment -> Hand In Credit Appliaction,0.0,0.0,0.0
Hand In Credit Appliaction -> Verify Borrowers Information,0.0,0.0,0.0
CreditScore_Low,0.0,0.0,0.025071706046182685
Request Appointment -> Set Appointment,0.0,0.0,0.0
