Feature,Importance_High,Importance_Medium,Importance_Low
Loan Officer 5 -> Loan Officer 2,1.6658182640086812e-06,-0.0007116430088981769,-9.740832776520064e-05
Request Co-Signer On Loan -> Submit File to Underwriter,1.5731201100769435e-06,0.00034328871478900703,-0.000508791539061026
Resource 3 -> Resource 1,1.3232341939796615e-06,0.0007539856550011305,-0.00016898950321960458
case:citizen,1.2027573304627914e-06,0.0006767630383968605,0.0004689994155776526
Loan Officer 5 -> Loan Officer 5,-1.0025294700517705e-06,0.0010453009244092582,0.00012598024174677604
Loan Officer 5 -> Loan Officer 4,5.889748228856868e-07,0.00023257323965560948,-0.0013886015268156622
Resource 4 -> Online System,4.883409160080218e-07,-0.00034907275170775975,0.00039866072963538326
Hand In Credit Appliaction -> Verify Borrowers Information,0.0,0.0,0.0
Set Appointment -> Hand In Credit Appliaction,0.0,0.0,0.0
CreditScore_Low,0.0,0.0,-0.0028649271634161436
Request Appointment -> Set Appointment,0.0,0.0,0.0
